Model,Scenario,Region,Variable,Unit,Activity_Id,Mip_Era,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
IMAGE,ssp119,World,Effective Radiative Forcing|Anthropogenic|Albedo Change,W/m^2,not_applicable,CMIP6,0.0,-0.0002294572547549,-0.0004589145095098,-0.0006883717642647,-0.0009178290190197,-0.0011472862737746,-0.0013767435285295,-0.0016062007832844,-0.0018356580380394,-0.0020651152927943,-0.0022945725475492,-0.0025240298023042,-0.0027534870570591,-0.002982944311814,-0.0032124015665689,-0.0034418588213239,-0.0036713160760788,-0.0039007733308337,-0.0041302305855886,-0.0043596878403436,-0.0045891450950985,-0.0048186023498534,-0.0050480596046084,-0.0052775168593633,-0.0055069741141182,-0.0057364313688731,-0.0059658886236281,-0.006195345878383,-0.0064248031331379,-0.0066542603878928,-0.0068837176426478,-0.0071131748974027,-0.0073426321521576,-0.0075720894069126,-0.0078015466616675,-0.0080310039164224,-0.0082604611711773,-0.0084899184259323,-0.0087193756806872,-0.0089488329354421,-0.0091782901901971,-0.009407747444952,-0.0096372046997069,-0.0098666619544618,-0.0100961192092168,-0.0103255764639717,-0.0105550337187266,-0.0107844909734815,-0.0110139482282365,-0.0112434054829914,-0.0114776766359763,-0.011716461343221,-0.0119552460504656,-0.0121940307577103,-0.012432815464955,-0.0126716001721996,-0.0129103848794443,-0.013149169586689,-0.0133879542939336,-0.0136267390011783,-0.013865523708423,-0.0141043084156676,-0.0143430931229123,-0.014581877830157,-0.0148206625374016,-0.0150594472446463,-0.0153834223002342,-0.0157542645928815,-0.0161251068855288,-0.0164959491781761,-0.0168667914708235,-0.0172376337634708,-0.0176084760561181,-0.0179793183487654,-0.0183549444979147,-0.0187628709494922,-0.0191707974010696,-0.0195787238526471,-0.0199866503042246,-0.0203945767558021,-0.0208025032073795,-0.021210429658957,-0.0216526839062495,-0.0221492897577624,-0.0226458956092754,-0.0231425014607883,-0.0236391073123013,-0.0241357131638142,-0.0246323190153272,-0.0251289248668401,-0.0256255307183531,-0.0261450232024028,-0.0266889252567196,-0.0272328273110364,-0.0277767293653533,-0.0283206314196701,-0.0288645334739869,-0.0294084355283037,-0.0299523375826205,-0.0305530115909365,-0.0312568797032953,-0.0319607478156541,-0.0326646159280129,-0.0333684840403718,-0.0340723521527306,-0.0347762202650894,-0.0354800883774482,-0.036183956489807,-0.0368878246021659,-0.0375916927145247,-0.0382955608268835,-0.0389994289392423,-0.0397032970516012,-0.04040716516396,-0.0411110332763188,-0.0418149013886776,-0.0425187695010364,-0.0432226376133953,-0.0439265057257541,-0.0449717559206499,-0.0462326187834362,-0.0474934816462224,-0.0487543445090087,-0.050015207371795,-0.0512760702345812,-0.0525369330973675,-0.0537977959601537,-0.055044299883493,-0.0561568265949681,-0.0572693533064431,-0.0583818800179181,-0.0594944067293932,-0.0606069334408682,-0.0617194601523432,-0.0628319868638183,-0.0639445135752933,-0.0651937300448315,-0.0665416446641129,-0.0678895592833942,-0.0692374739026756,-0.070585388521957,-0.0719333031412384,-0.0732812177605197,-0.0746291323798011,-0.0759770469990825,-0.0772803374714244,-0.0785623764678251,-0.0798444154642257,-0.0811264544606264,-0.082408493457027,-0.0838596899566386,-0.0857973781902917,-0.0877350664239448,-0.0896727546575979,-0.091610442891251,-0.0935481311249041,-0.0954555110428776,-0.0969240303031621,-0.0983925495634466,-0.0998610688237312,-0.1012650354266064,-0.1024001215391161,-0.1035352076516258,-0.1046702937641355,-0.1058053798766452,-0.1069404659891549,-0.1080755521016646,-0.1092106382141743,-0.110345724326684,-0.1115197148188522,-0.1127888153290833,-0.1140579158393145,-0.1153270163495456,-0.1165961168597768,-0.117865217370008,-0.1191343178802391,-0.1204034183904703,-0.1216725189007014,-0.1229416194109326,-0.1242107199211638,-0.1254798215690025,-0.1267489234356276,-0.1280180253022527,-0.1292871271688778,-0.1305562290355029,-0.1318253309021279,-0.133094432768753,-0.1343635346353781,-0.1356326365020032,-0.1369017383686283,-0.1379369000807454,-0.1386016615843945,-0.1392664230880435,-0.1399311845916926,-0.1405959460953416,-0.1412607075989907,-0.1419254691026397,-0.1425902306062888,-0.1432549921099379,-0.1439197536135869,-0.144584515117236,-0.1471076887305934,-0.1497592068193485,-0.1524107249081036,-0.1550622429968587,-0.1577137610856138,-0.1603652791743689,-0.163016797263124,-0.1656683153518791,-0.1683198334406343,-0.1697169881517988,-0.1704240582827324,-0.1711311284136661,-0.1718381985445997,-0.1725452686755333,-0.1732523388064669,-0.1739594089374005,-0.1746664790683342,-0.1753735491992678,-0.1760806193302014,-0.176787689461135,-0.1774926331425709,-0.1781336644692269,-0.1787746957958829,-0.1794157271225389,-0.180056758449195,-0.180697789775851,-0.181338821102507,-0.181979852429163,-0.182620883755819,-0.183261915082475,-0.1839029464091311,-0.1845634619404803,-0.1853051348203035,-0.1860468077001268,-0.18678848057995,-0.1875301534597732,-0.1882718263395965,-0.1890134992194198,-0.189755172099243,-0.1904968449790663,-0.1909628409298788,-0.1912975505250684,-0.1916322601202581,-0.1919669697154478,-0.1923016793106375,-0.1926363889058272,-0.1929710985010168,-0.1933058080962065,-0.1936405176913962,-0.1939752272865858,-0.1943099368817755,-0.1946446464769652,-0.1949793560721548,-0.1953140656673445,-0.1956487752625342,-0.1959834848577239,-0.1963181944529136,-0.1966529040481033,-0.1969876136432928,-0.1973223232384826,-0.1976570328336722,-0.197991742428862,-0.1983264520240516,-0.1986611616192413,-0.198995871214431,-0.1993305808096206,-0.1996652904048104,-0.2,-0.2009076116775318,-0.2018244542373189,-0.2026603572033856,-0.2034153205757318,-0.2040893443543574,-0.2046824285392626,-0.2051945731304472,-0.2056257781279114,-0.205976043531655,-0.2062453693416782,-0.2064337555579809,-0.206541202180563,-0.206677855229914,-0.206843714706034,-0.2070387806089227,-0.2072630529385804,-0.2075165316950069,-0.2077992168782024,-0.2081111084881667,-0.2084522065248999,-0.208822510988402,-0.2092220218786729,-0.2095580492816902,-0.2098305931974537,-0.2100396536259636,-0.2101852305672197,-0.2102673240212221,-0.2102859339879708,-0.2102410604674658,-0.2101327034597071,-0.2099608629646947,-0.2097255389824286,-0.2094707158199854,-0.2091963934773654,-0.2089025719545683,-0.2085892512515944,-0.2082564313684433,-0.2079041123051153,-0.2075322940616104,-0.2071409766379284,-0.2067301600340695,-0.2062998442500337,-0.2058596624312937,-0.2054096145778496,-0.2049497006897014,-0.2044799207668492,-0.2040002748092928,-0.2035107628170323,-0.2030113847900677,-0.2025021407283991,-0.2019830306320264,-0.2014540545009496,-0.2009167155292973,-0.2003710137170698,-0.1998169490642669,-0.1992545215708886,-0.198683731236935,-0.198104578062406,-0.1975170620473016,-0.1969211831916219,-0.1963169414953669,-0.1957043369585364,-0.1950888107204417,-0.1944703627810827,-0.1938489931404594,-0.1932247017985717,-0.1925974887554198,-0.1919673540110036,-0.191334297565323,-0.1906983194183782,-0.190059419570169,-0.1894175980206956,-0.188771203373591,-0.1881202356288554,-0.1874646947864887,-0.1868045808464909,-0.186139893808862,-0.1854706336736021,-0.1847968004407111,-0.1841183941101889,-0.1834354146820357,-0.1827478621562515,-0.1820740606809828,-0.18141401025623,-0.1807677108819928,-0.1801351625582712,-0.1795163652850653,-0.1789113190623751,-0.1783200238902007,-0.1777424797685419,-0.1771786866973988,-0.1766286446767714,-0.1760923537066596,-0.1755698137870636,-0.1750610249179832,-0.1745659870994186,-0.1740847003313696,-0.1736171646138362,-0.1731633799468186,-0.1727233463303167,-0.1722970637643304,-0.1718845322488598,-0.171485751783905,-0.1711007223694658,-0.1707294440055422,-0.1703719166921344,-0.1700281404292423,-0.1696981152168659,-0.1693818410550051,-0.16907931794366,-0.1687905458828306,-0.1685155248725169,-0.1682542549127189,-0.1680067360034365,-0.1677729681446698,-0.1675529513364189,-0.1673466855786836,-0.167154170871464,-0.1669754072147601,-0.1668103946085719,-0.1666591330528993,-0.1665216225477425,-0.1663978630931013,-0.1662878546889759,-0.1661915973353661,-0.1661090910322719,-0.1660403357796935,-0.1659853315776308,-0.1659440784260837,-0.1659165763250523,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366,-0.1659028252745366
