Scenario,Sector,Year,Source,Species,ems,Units
Current Commitments,Aviation,1940,WTW,co2,0.03329504174418605,Gt
Current Commitments,Aviation,1941,WTW,co2,0.03588946058139537,Gt
Current Commitments,Aviation,1942,WTW,co2,0.03891628255813955,Gt
Current Commitments,Aviation,1943,WTW,co2,0.04194310453488372,Gt
Current Commitments,Aviation,1944,WTW,co2,0.04540232965116281,Gt
Current Commitments,Aviation,1945,WTW,co2,0.048861554767441875,Gt
Current Commitments,Aviation,1946,WTW,co2,0.05318558616279072,Gt
Current Commitments,Aviation,1947,WTW,co2,0.057077214418604666,Gt
Current Commitments,Aviation,1948,WTW,co2,0.061833648953488383,Gt
Current Commitments,Aviation,1949,WTW,co2,0.0665900834883721,Gt
Current Commitments,Aviation,1950,WTW,co2,0.0722113243023256,Gt
Current Commitments,Aviation,1951,WTW,co2,0.0778325651162791,Gt
Current Commitments,Aviation,1952,WTW,co2,0.08388620906976745,Gt
Current Commitments,Aviation,1953,WTW,co2,0.09080465930232562,Gt
Current Commitments,Aviation,1954,WTW,co2,0.09815551267441865,Gt
Current Commitments,Aviation,1955,WTW,co2,0.10593876918604651,Gt
Current Commitments,Aviation,1956,WTW,co2,0.1145868319767442,Gt
Current Commitments,Aviation,1957,WTW,co2,0.12366729790697675,Gt
Current Commitments,Aviation,1958,WTW,co2,0.1336125701162791,Gt
Current Commitments,Aviation,1959,WTW,co2,0.1439902454651163,Gt
Current Commitments,Aviation,1960,WTW,co2,0.1556651302325582,Gt
Current Commitments,Aviation,1961,WTW,co2,0.17079924011627912,Gt
Current Commitments,Aviation,1962,WTW,co2,0.1880953656976745,Gt
Current Commitments,Aviation,1963,WTW,co2,0.19847304104651167,Gt
Current Commitments,Aviation,1964,WTW,co2,0.20755350697674424,Gt
Current Commitments,Aviation,1965,WTW,co2,0.22182281058139544,Gt
Current Commitments,Aviation,1966,WTW,co2,0.24041614558139543,Gt
Current Commitments,Aviation,1967,WTW,co2,0.2836564595348838,Gt
Current Commitments,Aviation,1968,WTW,co2,0.3212755326744188,Gt
Current Commitments,Aviation,1969,WTW,co2,0.33640964255813965,Gt
Current Commitments,Aviation,1970,WTW,co2,0.33727444883720936,Gt
Current Commitments,Aviation,1971,WTW,co2,0.3891628255813955,Gt
Current Commitments,Aviation,1972,WTW,co2,0.4151070139534885,Gt
Current Commitments,Aviation,1973,WTW,co2,0.42980872069767456,Gt
Current Commitments,Aviation,1974,WTW,co2,0.4151070139534885,Gt
Current Commitments,Aviation,1975,WTW,co2,0.4155394170930234,Gt
Current Commitments,Aviation,1976,WTW,co2,0.4168366265116281,Gt
Current Commitments,Aviation,1977,WTW,co2,0.4414836054651164,Gt
Current Commitments,Aviation,1978,WTW,co2,0.45705011848837224,Gt
Current Commitments,Aviation,1979,WTW,co2,0.4760758566279071,Gt
Current Commitments,Aviation,1980,WTW,co2,0.4795350817441862,Gt
Current Commitments,Aviation,1981,WTW,co2,0.47261663151162797,Gt
Current Commitments,Aviation,1982,WTW,co2,0.47780546918604666,Gt
Current Commitments,Aviation,1983,WTW,co2,0.4842915162790699,Gt
Current Commitments,Aviation,1984,WTW,co2,0.5167217517441862,Gt
Current Commitments,Aviation,1985,WTW,co2,0.5335854741860466,Gt
Current Commitments,Aviation,1986,WTW,co2,0.5616916782558142,Gt
Current Commitments,Aviation,1987,WTW,co2,0.5863386572093024,Gt
Current Commitments,Aviation,1988,WTW,co2,0.6114180393023259,Gt
Current Commitments,Aviation,1989,WTW,co2,0.6334705994186048,Gt
Current Commitments,Aviation,1990,WTW,co2,0.6467840326430002,Gt
Current Commitments,Aviation,1991,WTW,co2,0.6254909454010003,Gt
Current Commitments,Aviation,1992,WTW,co2,0.6269412255310002,Gt
Current Commitments,Aviation,1993,WTW,co2,0.6303623991710002,Gt
Current Commitments,Aviation,1994,WTW,co2,0.6604315405330002,Gt
Current Commitments,Aviation,1995,WTW,co2,0.6765110566410001,Gt
Current Commitments,Aviation,1996,WTW,co2,0.7071305607190002,Gt
Current Commitments,Aviation,1997,WTW,co2,0.7286616426490002,Gt
Current Commitments,Aviation,1998,WTW,co2,0.7430305719370003,Gt
Current Commitments,Aviation,1999,WTW,co2,0.7669973807520003,Gt
Current Commitments,Aviation,2000,WTW,co2,0.8067201816460002,Gt
Current Commitments,Aviation,2001,WTW,co2,0.7759853988910002,Gt
Current Commitments,Aviation,2002,WTW,co2,0.7775546763650002,Gt
Current Commitments,Aviation,2003,WTW,co2,0.7770675309880003,Gt
Current Commitments,Aviation,2004,WTW,co2,0.8259494087030003,Gt
Current Commitments,Aviation,2005,WTW,co2,0.8665423776750003,Gt
Current Commitments,Aviation,2006,WTW,co2,0.8766459959140003,Gt
Current Commitments,Aviation,2007,WTW,co2,0.9021039901960004,Gt
Current Commitments,Aviation,2008,WTW,co2,0.8979316458220002,Gt
Current Commitments,Aviation,2009,WTW,co2,0.8515152443280002,Gt
Current Commitments,Aviation,2010,WTW,co2,0.8945104721820002,Gt
Current Commitments,Aviation,2011,WTW,co2,0.9210394425600005,Gt
Current Commitments,Aviation,2012,WTW,co2,0.9310091887870002,Gt
Current Commitments,Aviation,2013,WTW,co2,0.957471223159,Gt
Current Commitments,Aviation,2014,WTW,co2,0.9875924258590004,Gt
Current Commitments,Aviation,2015,WTW,co2,1.0415279720270005,Gt
Current Commitments,Aviation,2016,WTW,co2,1.0919010352090004,Gt
Current Commitments,Aviation,2017,WTW,co2,1.1563231962863314,Gt
Current Commitments,Aviation,2018,WTW,co2,1.2164520024932204,Gt
Current Commitments,Aviation,2019,WTW,co2,1.0877312102318928,Gt
Current Commitments,Aviation,2020,WTW,co2,0.5891877388291253,Gt
Current Commitments,Aviation,2021,WTW,co2,0.7024930732050391,Gt
Current Commitments,Aviation,2022,WTW,co2,0.8611205414800652,Gt
Current Commitments,Aviation,2023,WTW,co2,1.0010551062646145,Gt
Current Commitments,Aviation,2024,WTW,co2,1.079212602199146,Gt
Current Commitments,Aviation,2025,WTW,co2,1.1469849514813637,Gt
Current Commitments,Aviation,2026,WTW,co2,1.1626895883289392,Gt
Current Commitments,Aviation,2027,WTW,co2,1.1801301909694137,Gt
Current Commitments,Aviation,2028,WTW,co2,1.1983141251618536,Gt
Current Commitments,Aviation,2029,WTW,co2,1.216848907671411,Gt
Current Commitments,Aviation,2030,WTW,co2,1.2358286787327724,Gt
Current Commitments,Aviation,2031,WTW,co2,1.253347453682318,Gt
Current Commitments,Aviation,2032,WTW,co2,1.2712706600424568,Gt
Current Commitments,Aviation,2033,WTW,co2,1.289623543317178,Gt
Current Commitments,Aviation,2034,WTW,co2,1.308467903949956,Gt
Current Commitments,Aviation,2035,WTW,co2,1.3276701932515331,Gt
Current Commitments,Aviation,2036,WTW,co2,1.3470769043501922,Gt
Current Commitments,Aviation,2037,WTW,co2,1.3662577451387168,Gt
Current Commitments,Aviation,2038,WTW,co2,1.3848520741387498,Gt
Current Commitments,Aviation,2039,WTW,co2,1.402865945098704,Gt
Current Commitments,Aviation,2040,WTW,co2,1.4211655970197739,Gt
Current Commitments,Aviation,2041,WTW,co2,1.4405629791021368,Gt
Current Commitments,Aviation,2042,WTW,co2,1.4600925459379772,Gt
Current Commitments,Aviation,2043,WTW,co2,1.4795071514649356,Gt
Current Commitments,Aviation,2044,WTW,co2,1.498481240607922,Gt
Current Commitments,Aviation,2045,WTW,co2,1.5168908005996242,Gt
Current Commitments,Aviation,2046,WTW,co2,1.534196319369811,Gt
Current Commitments,Aviation,2047,WTW,co2,1.5507548437544982,Gt
Current Commitments,Aviation,2048,WTW,co2,1.566593488427423,Gt
Current Commitments,Aviation,2049,WTW,co2,1.5827846432150061,Gt
Current Commitments,Aviation,2050,WTW,co2,1.6000568092687883,Gt
Current Commitments lower,Aviation,1940,WTW,co2,0.03329504174418605,Gt
Current Commitments lower,Aviation,1941,WTW,co2,0.03588946058139537,Gt
Current Commitments lower,Aviation,1942,WTW,co2,0.03891628255813955,Gt
Current Commitments lower,Aviation,1943,WTW,co2,0.04194310453488372,Gt
Current Commitments lower,Aviation,1944,WTW,co2,0.04540232965116281,Gt
Current Commitments lower,Aviation,1945,WTW,co2,0.048861554767441875,Gt
Current Commitments lower,Aviation,1946,WTW,co2,0.05318558616279072,Gt
Current Commitments lower,Aviation,1947,WTW,co2,0.057077214418604666,Gt
Current Commitments lower,Aviation,1948,WTW,co2,0.061833648953488383,Gt
Current Commitments lower,Aviation,1949,WTW,co2,0.0665900834883721,Gt
Current Commitments lower,Aviation,1950,WTW,co2,0.0722113243023256,Gt
Current Commitments lower,Aviation,1951,WTW,co2,0.0778325651162791,Gt
Current Commitments lower,Aviation,1952,WTW,co2,0.08388620906976745,Gt
Current Commitments lower,Aviation,1953,WTW,co2,0.09080465930232562,Gt
Current Commitments lower,Aviation,1954,WTW,co2,0.09815551267441865,Gt
Current Commitments lower,Aviation,1955,WTW,co2,0.10593876918604651,Gt
Current Commitments lower,Aviation,1956,WTW,co2,0.1145868319767442,Gt
Current Commitments lower,Aviation,1957,WTW,co2,0.12366729790697675,Gt
Current Commitments lower,Aviation,1958,WTW,co2,0.1336125701162791,Gt
Current Commitments lower,Aviation,1959,WTW,co2,0.1439902454651163,Gt
Current Commitments lower,Aviation,1960,WTW,co2,0.1556651302325582,Gt
Current Commitments lower,Aviation,1961,WTW,co2,0.17079924011627912,Gt
Current Commitments lower,Aviation,1962,WTW,co2,0.1880953656976745,Gt
Current Commitments lower,Aviation,1963,WTW,co2,0.19847304104651167,Gt
Current Commitments lower,Aviation,1964,WTW,co2,0.20755350697674424,Gt
Current Commitments lower,Aviation,1965,WTW,co2,0.22182281058139544,Gt
Current Commitments lower,Aviation,1966,WTW,co2,0.24041614558139543,Gt
Current Commitments lower,Aviation,1967,WTW,co2,0.2836564595348838,Gt
Current Commitments lower,Aviation,1968,WTW,co2,0.3212755326744188,Gt
Current Commitments lower,Aviation,1969,WTW,co2,0.33640964255813965,Gt
Current Commitments lower,Aviation,1970,WTW,co2,0.33727444883720936,Gt
Current Commitments lower,Aviation,1971,WTW,co2,0.3891628255813955,Gt
Current Commitments lower,Aviation,1972,WTW,co2,0.4151070139534885,Gt
Current Commitments lower,Aviation,1973,WTW,co2,0.42980872069767456,Gt
Current Commitments lower,Aviation,1974,WTW,co2,0.4151070139534885,Gt
Current Commitments lower,Aviation,1975,WTW,co2,0.4155394170930234,Gt
Current Commitments lower,Aviation,1976,WTW,co2,0.4168366265116281,Gt
Current Commitments lower,Aviation,1977,WTW,co2,0.4414836054651164,Gt
Current Commitments lower,Aviation,1978,WTW,co2,0.45705011848837224,Gt
Current Commitments lower,Aviation,1979,WTW,co2,0.4760758566279071,Gt
Current Commitments lower,Aviation,1980,WTW,co2,0.4795350817441862,Gt
Current Commitments lower,Aviation,1981,WTW,co2,0.47261663151162797,Gt
Current Commitments lower,Aviation,1982,WTW,co2,0.47780546918604666,Gt
Current Commitments lower,Aviation,1983,WTW,co2,0.4842915162790699,Gt
Current Commitments lower,Aviation,1984,WTW,co2,0.5167217517441862,Gt
Current Commitments lower,Aviation,1985,WTW,co2,0.5335854741860466,Gt
Current Commitments lower,Aviation,1986,WTW,co2,0.5616916782558142,Gt
Current Commitments lower,Aviation,1987,WTW,co2,0.5863386572093024,Gt
Current Commitments lower,Aviation,1988,WTW,co2,0.6114180393023259,Gt
Current Commitments lower,Aviation,1989,WTW,co2,0.6334705994186048,Gt
Current Commitments lower,Aviation,1990,WTW,co2,0.6467840326430002,Gt
Current Commitments lower,Aviation,1991,WTW,co2,0.6254909454010003,Gt
Current Commitments lower,Aviation,1992,WTW,co2,0.6269412255310002,Gt
Current Commitments lower,Aviation,1993,WTW,co2,0.6303623991710002,Gt
Current Commitments lower,Aviation,1994,WTW,co2,0.6604315405330002,Gt
Current Commitments lower,Aviation,1995,WTW,co2,0.6765110566410001,Gt
Current Commitments lower,Aviation,1996,WTW,co2,0.7071305607190002,Gt
Current Commitments lower,Aviation,1997,WTW,co2,0.7286616426490002,Gt
Current Commitments lower,Aviation,1998,WTW,co2,0.7430305719370003,Gt
Current Commitments lower,Aviation,1999,WTW,co2,0.7669973807520003,Gt
Current Commitments lower,Aviation,2000,WTW,co2,0.8067201816460002,Gt
Current Commitments lower,Aviation,2001,WTW,co2,0.7759853988910002,Gt
Current Commitments lower,Aviation,2002,WTW,co2,0.7775546763650002,Gt
Current Commitments lower,Aviation,2003,WTW,co2,0.7770675309880003,Gt
Current Commitments lower,Aviation,2004,WTW,co2,0.8259494087030003,Gt
Current Commitments lower,Aviation,2005,WTW,co2,0.8665423776750003,Gt
Current Commitments lower,Aviation,2006,WTW,co2,0.8766459959140003,Gt
Current Commitments lower,Aviation,2007,WTW,co2,0.9021039901960004,Gt
Current Commitments lower,Aviation,2008,WTW,co2,0.8979316458220002,Gt
Current Commitments lower,Aviation,2009,WTW,co2,0.8515152443280002,Gt
Current Commitments lower,Aviation,2010,WTW,co2,0.8945104721820002,Gt
Current Commitments lower,Aviation,2011,WTW,co2,0.9210394425600005,Gt
Current Commitments lower,Aviation,2012,WTW,co2,0.9310091887870002,Gt
Current Commitments lower,Aviation,2013,WTW,co2,0.957471223159,Gt
Current Commitments lower,Aviation,2014,WTW,co2,0.9875924258590004,Gt
Current Commitments lower,Aviation,2015,WTW,co2,1.0415279720270005,Gt
Current Commitments lower,Aviation,2016,WTW,co2,1.0919010352090004,Gt
Current Commitments lower,Aviation,2017,WTW,co2,1.1563231962863314,Gt
Current Commitments lower,Aviation,2018,WTW,co2,1.2164520024932204,Gt
Current Commitments lower,Aviation,2019,WTW,co2,1.0877312102318928,Gt
Current Commitments lower,Aviation,2020,WTW,co2,0.5891877388291253,Gt
Current Commitments lower,Aviation,2021,WTW,co2,0.7024930732050391,Gt
Current Commitments lower,Aviation,2022,WTW,co2,0.8611205414800652,Gt
Current Commitments lower,Aviation,2023,WTW,co2,1.0010551062646145,Gt
Current Commitments lower,Aviation,2024,WTW,co2,1.079212602199146,Gt
Current Commitments lower,Aviation,2025,WTW,co2,1.1469849514813637,Gt
Current Commitments lower,Aviation,2026,WTW,co2,1.1626895883289392,Gt
Current Commitments lower,Aviation,2027,WTW,co2,1.1801301909694137,Gt
Current Commitments lower,Aviation,2028,WTW,co2,1.1983141251618536,Gt
Current Commitments lower,Aviation,2029,WTW,co2,1.216848907671411,Gt
Current Commitments lower,Aviation,2030,WTW,co2,1.2358286787327724,Gt
Current Commitments lower,Aviation,2031,WTW,co2,1.253347453682318,Gt
Current Commitments lower,Aviation,2032,WTW,co2,1.2712706600424568,Gt
Current Commitments lower,Aviation,2033,WTW,co2,1.289623543317178,Gt
Current Commitments lower,Aviation,2034,WTW,co2,1.308467903949956,Gt
Current Commitments lower,Aviation,2035,WTW,co2,1.3276701932515331,Gt
Current Commitments lower,Aviation,2036,WTW,co2,1.3470769043501922,Gt
Current Commitments lower,Aviation,2037,WTW,co2,1.3662577451387168,Gt
Current Commitments lower,Aviation,2038,WTW,co2,1.3848520741387498,Gt
Current Commitments lower,Aviation,2039,WTW,co2,1.402865945098704,Gt
Current Commitments lower,Aviation,2040,WTW,co2,1.4211655970197739,Gt
Current Commitments lower,Aviation,2041,WTW,co2,1.4405629791021368,Gt
Current Commitments lower,Aviation,2042,WTW,co2,1.4600925459379772,Gt
Current Commitments lower,Aviation,2043,WTW,co2,1.4795071514649356,Gt
Current Commitments lower,Aviation,2044,WTW,co2,1.498481240607922,Gt
Current Commitments lower,Aviation,2045,WTW,co2,1.5168908005996242,Gt
Current Commitments lower,Aviation,2046,WTW,co2,1.534196319369811,Gt
Current Commitments lower,Aviation,2047,WTW,co2,1.5507548437544982,Gt
Current Commitments lower,Aviation,2048,WTW,co2,1.566593488427423,Gt
Current Commitments lower,Aviation,2049,WTW,co2,1.5827846432150061,Gt
Current Commitments lower,Aviation,2050,WTW,co2,1.6000568092687883,Gt
Current Commitments upper,Aviation,1940,WTW,co2,0.03329504174418605,Gt
Current Commitments upper,Aviation,1941,WTW,co2,0.03588946058139537,Gt
Current Commitments upper,Aviation,1942,WTW,co2,0.03891628255813955,Gt
Current Commitments upper,Aviation,1943,WTW,co2,0.04194310453488372,Gt
Current Commitments upper,Aviation,1944,WTW,co2,0.04540232965116281,Gt
Current Commitments upper,Aviation,1945,WTW,co2,0.048861554767441875,Gt
Current Commitments upper,Aviation,1946,WTW,co2,0.05318558616279072,Gt
Current Commitments upper,Aviation,1947,WTW,co2,0.057077214418604666,Gt
Current Commitments upper,Aviation,1948,WTW,co2,0.061833648953488383,Gt
Current Commitments upper,Aviation,1949,WTW,co2,0.0665900834883721,Gt
Current Commitments upper,Aviation,1950,WTW,co2,0.0722113243023256,Gt
Current Commitments upper,Aviation,1951,WTW,co2,0.0778325651162791,Gt
Current Commitments upper,Aviation,1952,WTW,co2,0.08388620906976745,Gt
Current Commitments upper,Aviation,1953,WTW,co2,0.09080465930232562,Gt
Current Commitments upper,Aviation,1954,WTW,co2,0.09815551267441865,Gt
Current Commitments upper,Aviation,1955,WTW,co2,0.10593876918604651,Gt
Current Commitments upper,Aviation,1956,WTW,co2,0.1145868319767442,Gt
Current Commitments upper,Aviation,1957,WTW,co2,0.12366729790697675,Gt
Current Commitments upper,Aviation,1958,WTW,co2,0.1336125701162791,Gt
Current Commitments upper,Aviation,1959,WTW,co2,0.1439902454651163,Gt
Current Commitments upper,Aviation,1960,WTW,co2,0.1556651302325582,Gt
Current Commitments upper,Aviation,1961,WTW,co2,0.17079924011627912,Gt
Current Commitments upper,Aviation,1962,WTW,co2,0.1880953656976745,Gt
Current Commitments upper,Aviation,1963,WTW,co2,0.19847304104651167,Gt
Current Commitments upper,Aviation,1964,WTW,co2,0.20755350697674424,Gt
Current Commitments upper,Aviation,1965,WTW,co2,0.22182281058139544,Gt
Current Commitments upper,Aviation,1966,WTW,co2,0.24041614558139543,Gt
Current Commitments upper,Aviation,1967,WTW,co2,0.2836564595348838,Gt
Current Commitments upper,Aviation,1968,WTW,co2,0.3212755326744188,Gt
Current Commitments upper,Aviation,1969,WTW,co2,0.33640964255813965,Gt
Current Commitments upper,Aviation,1970,WTW,co2,0.33727444883720936,Gt
Current Commitments upper,Aviation,1971,WTW,co2,0.3891628255813955,Gt
Current Commitments upper,Aviation,1972,WTW,co2,0.4151070139534885,Gt
Current Commitments upper,Aviation,1973,WTW,co2,0.42980872069767456,Gt
Current Commitments upper,Aviation,1974,WTW,co2,0.4151070139534885,Gt
Current Commitments upper,Aviation,1975,WTW,co2,0.4155394170930234,Gt
Current Commitments upper,Aviation,1976,WTW,co2,0.4168366265116281,Gt
Current Commitments upper,Aviation,1977,WTW,co2,0.4414836054651164,Gt
Current Commitments upper,Aviation,1978,WTW,co2,0.45705011848837224,Gt
Current Commitments upper,Aviation,1979,WTW,co2,0.4760758566279071,Gt
Current Commitments upper,Aviation,1980,WTW,co2,0.4795350817441862,Gt
Current Commitments upper,Aviation,1981,WTW,co2,0.47261663151162797,Gt
Current Commitments upper,Aviation,1982,WTW,co2,0.47780546918604666,Gt
Current Commitments upper,Aviation,1983,WTW,co2,0.4842915162790699,Gt
Current Commitments upper,Aviation,1984,WTW,co2,0.5167217517441862,Gt
Current Commitments upper,Aviation,1985,WTW,co2,0.5335854741860466,Gt
Current Commitments upper,Aviation,1986,WTW,co2,0.5616916782558142,Gt
Current Commitments upper,Aviation,1987,WTW,co2,0.5863386572093024,Gt
Current Commitments upper,Aviation,1988,WTW,co2,0.6114180393023259,Gt
Current Commitments upper,Aviation,1989,WTW,co2,0.6334705994186048,Gt
Current Commitments upper,Aviation,1990,WTW,co2,0.6467840326430002,Gt
Current Commitments upper,Aviation,1991,WTW,co2,0.6254909454010003,Gt
Current Commitments upper,Aviation,1992,WTW,co2,0.6269412255310002,Gt
Current Commitments upper,Aviation,1993,WTW,co2,0.6303623991710002,Gt
Current Commitments upper,Aviation,1994,WTW,co2,0.6604315405330002,Gt
Current Commitments upper,Aviation,1995,WTW,co2,0.6765110566410001,Gt
Current Commitments upper,Aviation,1996,WTW,co2,0.7071305607190002,Gt
Current Commitments upper,Aviation,1997,WTW,co2,0.7286616426490002,Gt
Current Commitments upper,Aviation,1998,WTW,co2,0.7430305719370003,Gt
Current Commitments upper,Aviation,1999,WTW,co2,0.7669973807520003,Gt
Current Commitments upper,Aviation,2000,WTW,co2,0.8067201816460002,Gt
Current Commitments upper,Aviation,2001,WTW,co2,0.7759853988910002,Gt
Current Commitments upper,Aviation,2002,WTW,co2,0.7775546763650002,Gt
Current Commitments upper,Aviation,2003,WTW,co2,0.7770675309880003,Gt
Current Commitments upper,Aviation,2004,WTW,co2,0.8259494087030003,Gt
Current Commitments upper,Aviation,2005,WTW,co2,0.8665423776750003,Gt
Current Commitments upper,Aviation,2006,WTW,co2,0.8766459959140003,Gt
Current Commitments upper,Aviation,2007,WTW,co2,0.9021039901960004,Gt
Current Commitments upper,Aviation,2008,WTW,co2,0.8979316458220002,Gt
Current Commitments upper,Aviation,2009,WTW,co2,0.8515152443280002,Gt
Current Commitments upper,Aviation,2010,WTW,co2,0.8945104721820002,Gt
Current Commitments upper,Aviation,2011,WTW,co2,0.9210394425600005,Gt
Current Commitments upper,Aviation,2012,WTW,co2,0.9310091887870002,Gt
Current Commitments upper,Aviation,2013,WTW,co2,0.957471223159,Gt
Current Commitments upper,Aviation,2014,WTW,co2,0.9875924258590004,Gt
Current Commitments upper,Aviation,2015,WTW,co2,1.0415279720270005,Gt
Current Commitments upper,Aviation,2016,WTW,co2,1.0919010352090004,Gt
Current Commitments upper,Aviation,2017,WTW,co2,1.1563231962863314,Gt
Current Commitments upper,Aviation,2018,WTW,co2,1.2164520024932204,Gt
Current Commitments upper,Aviation,2019,WTW,co2,1.0877312102318928,Gt
Current Commitments upper,Aviation,2020,WTW,co2,0.5891877388291253,Gt
Current Commitments upper,Aviation,2021,WTW,co2,0.7024930732050391,Gt
Current Commitments upper,Aviation,2022,WTW,co2,0.8611205414800652,Gt
Current Commitments upper,Aviation,2023,WTW,co2,1.0010551062646145,Gt
Current Commitments upper,Aviation,2024,WTW,co2,1.079212602199146,Gt
Current Commitments upper,Aviation,2025,WTW,co2,1.1469849514813637,Gt
Current Commitments upper,Aviation,2026,WTW,co2,1.1626895883289392,Gt
Current Commitments upper,Aviation,2027,WTW,co2,1.1801301909694137,Gt
Current Commitments upper,Aviation,2028,WTW,co2,1.1983141251618536,Gt
Current Commitments upper,Aviation,2029,WTW,co2,1.216848907671411,Gt
Current Commitments upper,Aviation,2030,WTW,co2,1.2358286787327724,Gt
Current Commitments upper,Aviation,2031,WTW,co2,1.253347453682318,Gt
Current Commitments upper,Aviation,2032,WTW,co2,1.2712706600424568,Gt
Current Commitments upper,Aviation,2033,WTW,co2,1.289623543317178,Gt
Current Commitments upper,Aviation,2034,WTW,co2,1.308467903949956,Gt
Current Commitments upper,Aviation,2035,WTW,co2,1.3276701932515331,Gt
Current Commitments upper,Aviation,2036,WTW,co2,1.3470769043501922,Gt
Current Commitments upper,Aviation,2037,WTW,co2,1.3662577451387168,Gt
Current Commitments upper,Aviation,2038,WTW,co2,1.3848520741387498,Gt
Current Commitments upper,Aviation,2039,WTW,co2,1.402865945098704,Gt
Current Commitments upper,Aviation,2040,WTW,co2,1.4211655970197739,Gt
Current Commitments upper,Aviation,2041,WTW,co2,1.4405629791021368,Gt
Current Commitments upper,Aviation,2042,WTW,co2,1.4600925459379772,Gt
Current Commitments upper,Aviation,2043,WTW,co2,1.4795071514649356,Gt
Current Commitments upper,Aviation,2044,WTW,co2,1.498481240607922,Gt
Current Commitments upper,Aviation,2045,WTW,co2,1.5168908005996242,Gt
Current Commitments upper,Aviation,2046,WTW,co2,1.534196319369811,Gt
Current Commitments upper,Aviation,2047,WTW,co2,1.5507548437544982,Gt
Current Commitments upper,Aviation,2048,WTW,co2,1.566593488427423,Gt
Current Commitments upper,Aviation,2049,WTW,co2,1.5827846432150061,Gt
Current Commitments upper,Aviation,2050,WTW,co2,1.6000568092687883,Gt
Full Breakthrough,Aviation,1940,WTW,co2,0.03329504174418605,Gt
Full Breakthrough,Aviation,1941,WTW,co2,0.03588946058139537,Gt
Full Breakthrough,Aviation,1942,WTW,co2,0.03891628255813955,Gt
Full Breakthrough,Aviation,1943,WTW,co2,0.04194310453488372,Gt
Full Breakthrough,Aviation,1944,WTW,co2,0.04540232965116281,Gt
Full Breakthrough,Aviation,1945,WTW,co2,0.048861554767441875,Gt
Full Breakthrough,Aviation,1946,WTW,co2,0.05318558616279072,Gt
Full Breakthrough,Aviation,1947,WTW,co2,0.057077214418604666,Gt
Full Breakthrough,Aviation,1948,WTW,co2,0.061833648953488383,Gt
Full Breakthrough,Aviation,1949,WTW,co2,0.0665900834883721,Gt
Full Breakthrough,Aviation,1950,WTW,co2,0.0722113243023256,Gt
Full Breakthrough,Aviation,1951,WTW,co2,0.0778325651162791,Gt
Full Breakthrough,Aviation,1952,WTW,co2,0.08388620906976745,Gt
Full Breakthrough,Aviation,1953,WTW,co2,0.09080465930232562,Gt
Full Breakthrough,Aviation,1954,WTW,co2,0.09815551267441865,Gt
Full Breakthrough,Aviation,1955,WTW,co2,0.10593876918604651,Gt
Full Breakthrough,Aviation,1956,WTW,co2,0.1145868319767442,Gt
Full Breakthrough,Aviation,1957,WTW,co2,0.12366729790697675,Gt
Full Breakthrough,Aviation,1958,WTW,co2,0.1336125701162791,Gt
Full Breakthrough,Aviation,1959,WTW,co2,0.1439902454651163,Gt
Full Breakthrough,Aviation,1960,WTW,co2,0.1556651302325582,Gt
Full Breakthrough,Aviation,1961,WTW,co2,0.17079924011627912,Gt
Full Breakthrough,Aviation,1962,WTW,co2,0.1880953656976745,Gt
Full Breakthrough,Aviation,1963,WTW,co2,0.19847304104651167,Gt
Full Breakthrough,Aviation,1964,WTW,co2,0.20755350697674424,Gt
Full Breakthrough,Aviation,1965,WTW,co2,0.22182281058139544,Gt
Full Breakthrough,Aviation,1966,WTW,co2,0.24041614558139543,Gt
Full Breakthrough,Aviation,1967,WTW,co2,0.2836564595348838,Gt
Full Breakthrough,Aviation,1968,WTW,co2,0.3212755326744188,Gt
Full Breakthrough,Aviation,1969,WTW,co2,0.33640964255813965,Gt
Full Breakthrough,Aviation,1970,WTW,co2,0.33727444883720936,Gt
Full Breakthrough,Aviation,1971,WTW,co2,0.3891628255813955,Gt
Full Breakthrough,Aviation,1972,WTW,co2,0.4151070139534885,Gt
Full Breakthrough,Aviation,1973,WTW,co2,0.42980872069767456,Gt
Full Breakthrough,Aviation,1974,WTW,co2,0.4151070139534885,Gt
Full Breakthrough,Aviation,1975,WTW,co2,0.4155394170930234,Gt
Full Breakthrough,Aviation,1976,WTW,co2,0.4168366265116281,Gt
Full Breakthrough,Aviation,1977,WTW,co2,0.4414836054651164,Gt
Full Breakthrough,Aviation,1978,WTW,co2,0.45705011848837224,Gt
Full Breakthrough,Aviation,1979,WTW,co2,0.4760758566279071,Gt
Full Breakthrough,Aviation,1980,WTW,co2,0.4795350817441862,Gt
Full Breakthrough,Aviation,1981,WTW,co2,0.47261663151162797,Gt
Full Breakthrough,Aviation,1982,WTW,co2,0.47780546918604666,Gt
Full Breakthrough,Aviation,1983,WTW,co2,0.4842915162790699,Gt
Full Breakthrough,Aviation,1984,WTW,co2,0.5167217517441862,Gt
Full Breakthrough,Aviation,1985,WTW,co2,0.5335854741860466,Gt
Full Breakthrough,Aviation,1986,WTW,co2,0.5616916782558142,Gt
Full Breakthrough,Aviation,1987,WTW,co2,0.5863386572093024,Gt
Full Breakthrough,Aviation,1988,WTW,co2,0.6114180393023259,Gt
Full Breakthrough,Aviation,1989,WTW,co2,0.6334705994186048,Gt
Full Breakthrough,Aviation,1990,WTW,co2,0.6467840326430002,Gt
