Scenario,Sector,Source,Species,Units,Year,ems
BAU,off-road,WTT,n2o,Mt,2026,0.00660169039427268
BAU,off-road,WTT,n2o,Mt,2027,0.006585277946157755
BAU,off-road,WTT,n2o,Mt,2028,0.006568865498042829
BAU,off-road,WTT,n2o,Mt,2029,0.006552453049927904
BAU,off-road,WTT,n2o,Mt,2030,0.006536040601812979
BAU,off-road,WTT,n2o,Mt,2031,0.006562163645018022
BAU,off-road,WTT,n2o,Mt,2032,0.006588286688223068
BAU,off-road,WTT,n2o,Mt,2033,0.006614409731428112
BAU,off-road,WTT,n2o,Mt,2034,0.0066405327746331564
BAU,off-road,WTT,n2o,Mt,2035,0.006666655817838201
BAU,off-road,WTT,n2o,Mt,2036,0.006692188082780631
BAU,off-road,WTT,n2o,Mt,2037,0.006717720347723063
BAU,off-road,WTT,n2o,Mt,2038,0.006743252612665494
BAU,off-road,WTT,n2o,Mt,2039,0.0067687848776079255
BAU,off-road,WTT,n2o,Mt,2040,0.006794317142550356
BAU,off-road,WTT,n2o,Mt,2041,0.006791496628278823
BAU,off-road,WTT,n2o,Mt,2042,0.00678867611400729
BAU,off-road,WTT,n2o,Mt,2043,0.006785855599735759
BAU,off-road,WTT,n2o,Mt,2044,0.006783035085464226
BAU,off-road,WTT,n2o,Mt,2045,0.0067802145711926935
BAU,off-road,WTT,n2o,Mt,2046,0.006757122066792078
BAU,off-road,WTT,n2o,Mt,2047,0.006734029562391461
BAU,off-road,WTT,n2o,Mt,2048,0.006710937057990844
BAU,off-road,WTT,n2o,Mt,2049,0.006687844553590227
BAU,off-road,WTT,n2o,Mt,2050,0.00666475204918961
Striving,off-road,WTT,n2o,Mt,2020,0.006541717578843682
Striving,off-road,WTT,n2o,Mt,2021,0.006556994631552467
Striving,off-road,WTT,n2o,Mt,2022,0.006572271684261251
Striving,off-road,WTT,n2o,Mt,2023,0.006587548736970036
Striving,off-road,WTT,n2o,Mt,2024,0.006602825789678819
Striving,off-road,WTT,n2o,Mt,2025,0.006618102842387605
Striving,off-road,WTT,n2o,Mt,2026,0.006351495195024666
Striving,off-road,WTT,n2o,Mt,2027,0.006086667031712405
Striving,off-road,WTT,n2o,Mt,2028,0.0058236183524508186
Striving,off-road,WTT,n2o,Mt,2029,0.0055623491572399115
Striving,off-road,WTT,n2o,Mt,2030,0.005302859446079681
Striving,off-road,WTT,n2o,Mt,2031,0.005077688074678899
Striving,off-road,WTT,n2o,Mt,2032,0.004850963975458398
Striving,off-road,WTT,n2o,Mt,2033,0.004622687148418174
Striving,off-road,WTT,n2o,Mt,2034,0.004392857593558228
Striving,off-road,WTT,n2o,Mt,2035,0.00416147531087856
Striving,off-road,WTT,n2o,Mt,2036,0.0039286478486418525
Striving,off-road,WTT,n2o,Mt,2037,0.003694394627044568
Striving,off-road,WTT,n2o,Mt,2038,0.0034587156460867048
Striving,off-road,WTT,n2o,Mt,2039,0.003221610905768265
Striving,off-road,WTT,n2o,Mt,2040,0.0029830804060892477
Striving,off-road,WTT,n2o,Mt,2041,0.002733286705588639
Striving,off-road,WTT,n2o,Mt,2042,0.002484381662946571
Striving,off-road,WTT,n2o,Mt,2043,0.0022363652781630453
Striving,off-road,WTT,n2o,Mt,2044,0.0019892375512380604
Striving,off-road,WTT,n2o,Mt,2045,0.0017429984821716157
Striving,off-road,WTT,n2o,Mt,2046,0.001494663898087244
Striving,off-road,WTT,n2o,Mt,2047,0.0012488644306473775
Striving,off-road,WTT,n2o,Mt,2048,0.0010056000798520151
Striving,off-road,WTT,n2o,Mt,2049,0.0007648708457011572
Striving,off-road,WTT,n2o,Mt,2050,0.0005266767281948046
BAU,off-road,WTT,bc,Mt,2020,0.004664990970921645
BAU,off-road,WTT,bc,Mt,2021,0.004675885252444781
BAU,off-road,WTT,bc,Mt,2022,0.004686779533967917
BAU,off-road,WTT,bc,Mt,2023,0.004697673815491054
BAU,off-road,WTT,bc,Mt,2024,0.00470856809701419
BAU,off-road,WTT,bc,Mt,2025,0.004719462378537326
BAU,off-road,WTT,bc,Mt,2026,0.004707758430553627
BAU,off-road,WTT,bc,Mt,2027,0.004696054482569926
BAU,off-road,WTT,bc,Mt,2028,0.0046843505345862246
BAU,off-road,WTT,bc,Mt,2029,0.004672646586602524
BAU,off-road,WTT,bc,Mt,2030,0.004660942638618824
BAU,off-road,WTT,bc,Mt,2031,0.004679571348772659
BAU,off-road,WTT,bc,Mt,2032,0.004698200058926494
BAU,off-road,WTT,bc,Mt,2033,0.00471682876908033
BAU,off-road,WTT,bc,Mt,2034,0.004735457479234165
BAU,off-road,WTT,bc,Mt,2035,0.0047540861893879995
BAU,off-road,WTT,bc,Mt,2036,0.004772293607239364
BAU,off-road,WTT,bc,Mt,2037,0.004790501025090729
BAU,off-road,WTT,bc,Mt,2038,0.004808708442942092
BAU,off-road,WTT,bc,Mt,2039,0.004826915860793457
BAU,off-road,WTT,bc,Mt,2040,0.0048451232786448205
BAU,off-road,WTT,bc,Mt,2041,0.004843111930179914
BAU,off-road,WTT,bc,Mt,2042,0.004841100581715008
BAU,off-road,WTT,bc,Mt,2043,0.004839089233250103
BAU,off-road,WTT,bc,Mt,2044,0.004837077884785198
BAU,off-road,WTT,bc,Mt,2045,0.004835066536320291
BAU,off-road,WTT,bc,Mt,2046,0.004818598946084779
BAU,off-road,WTT,bc,Mt,2047,0.004802131355849267
BAU,off-road,WTT,bc,Mt,2048,0.004785663765613755
BAU,off-road,WTT,bc,Mt,2049,0.004769196175378242
BAU,off-road,WTT,bc,Mt,2050,0.00475272858514273
Striving,off-road,WTT,bc,Mt,2020,0.004664990970921645
Striving,off-road,WTT,bc,Mt,2021,0.004675885252444781
Striving,off-road,WTT,bc,Mt,2022,0.004686779533967917
Striving,off-road,WTT,bc,Mt,2023,0.004697673815491054
Striving,off-road,WTT,bc,Mt,2024,0.00470856809701419
Striving,off-road,WTT,bc,Mt,2025,0.004719462378537326
Striving,off-road,WTT,bc,Mt,2026,0.004529340709000714
Striving,off-road,WTT,bc,Mt,2027,0.004340488014611569
Striving,off-road,WTT,bc,Mt,2028,0.004152904295369891
Striving,off-road,WTT,bc,Mt,2029,0.003966589551275683
Striving,off-road,WTT,bc,Mt,2030,0.0037815437823289417
Striving,off-road,WTT,bc,Mt,2031,0.0036209709049715
Striving,off-road,WTT,bc,Mt,2032,0.0034592907555296253
Striving,off-road,WTT,bc,Mt,2033,0.003296503334003317
Striving,off-road,WTT,bc,Mt,2034,0.003132608640392575
Striving,off-road,WTT,bc,Mt,2035,0.0029676066746973997
Striving,off-road,WTT,bc,Mt,2036,0.0028015741310991435
Striving,off-road,WTT,bc,Mt,2037,0.0026345248584135135
Striving,off-road,WTT,bc,Mt,2038,0.0024664588566405076
Striving,off-road,WTT,bc,Mt,2039,0.0022973761257801275
Striving,off-road,WTT,bc,Mt,2040,0.0021272766658323736
Striving,off-road,WTT,bc,Mt,2041,0.001949145258692901
Striving,off-road,WTT,bc,Mt,2042,0.0017716475659925448
Striving,off-road,WTT,bc,Mt,2043,0.0015947835877313057
Striving,off-road,WTT,bc,Mt,2044,0.0014185533239091822
Striving,off-road,WTT,bc,Mt,2045,0.0012429567745261745
Striving,off-road,WTT,bc,Mt,2046,0.0010658658838604313
Striving,off-road,WTT,bc,Mt,2047,0.0008905828205908291
Striving,off-road,WTT,bc,Mt,2048,0.000717107584717367
Striving,off-road,WTT,bc,Mt,2049,0.0005454401762400452
Striving,off-road,WTT,bc,Mt,2050,0.0003755805951588646
